CustomerID,Recency,Frequency,Monetary
14952,286,2.0,965.1700000000001
14959,297,1.0,178.66
14961,298,1.0,918.23
14962,271,1.0,94.9
14970,317,1.0,192.00000000000003
14976,275,1.0,115.57000000000001
14978,290,2.0,830.09
14995,281,1.0,119.31
15002,297,1.0,254.44
15005,271,3.0,672.24
15019,267,1.0,252.81
15021,262,1.0,188.7
15023,277,1.0,759.44
15024,297,1.0,184.17000000000002
15026,278,1.0,108.97999999999999
15030,269,1.0,89.4
15031,283,1.0,150.83
15034,279,1.0,107.56
15039,264,8.5,2231.4350000000004
15044,263,3.0,1103.15
15046,286,3.0,366.15000000000003
15047,270,1.0,343.62
15049,274,1.0,78.45000000000002
15052,320,1.0,166.23000000000002
15053,282,1.0,222.65
15057,276,2.0,894.0000000000001
15058,300,3.0,470.57
15059,297,2.0,187.13
15061,262,8.0,1520.8300000000002
15062,285,1.0,251.3
15065,292,1.0,773.66
15067,283,1.0,737.85
15071,276,1.0,275.67
15078,261,4.0,1752.69
15079,316,1.0,324.09000000000003
15087,282,1.0,284.86
15090,309,1.0,381.32
15092,284,1.0,323.16
15093,288,1.0,584.6800000000001
15104,283,1.0,374.64
15106,270,1.0,410.7
15107,312,1.0,38.400000000000006
15110,319,1.0,169.65
15114,302,1.0,259.05
15121,289,1.0,295.15
15122,298,1.0,376.94
15125,271,1.0,1450.4
15129,292,1.0,279.20000000000005
15132,263,1.0,283.05
15133,302,1.0,240.8
15140,265,1.0,382.55
15144,261,3.0,647.32
15146,292,1.0,834.22
15150,270,1.0,501.25
15159,271,3.0,854.9000000000001
15167,321,1.0,158.8
15178,261,1.0,40.5
15179,320,1.0,1062.28
15181,270,1.0,76.80000000000001
15182,269,1.0,370.48
15189,262,6.0,659.5600000000001
15194,284,2.0,537.28
15199,309,1.0,109.50000000000001
15203,312,1.0,211.94
15206,276,1.0,17.700000000000003
15213,319,1.0,15.149999999999999
15218,264,2.0,882.11
15220,281,1.0,316.11
15222,319,1.0,192.00000000000003
15226,311,1.0,154.41
15227,285,2.0,622.91
15228,295,1.0,747.95
15234,277,1.0,197.0
15235,285,3.0,392.1
15236,299,1.0,269.45
15240,312,1.0,289.38
15241,284,1.0,395.33
15245,262,1.0,973.38
15257,284,1.0,190.55
15270,302,3.0,626.0
15281,288,1.0,234.15
15288,265,1.0,735.8000000000001
15290,278,2.0,542.63
15291,268,3.0,434.6
15298,263,1.0,365.36
15299,264,1.0,38.400000000000006
15301,268,1.0,38.400000000000006
15303,291,1.0,574.02
15304,261,2.0,131.25
15308,275,1.0,310.47
15311,271,8.5,2231.4350000000004
15319,284,1.0,204.5
15321,292,1.0,1003.7700000000001
15339,319,1.0,257.9
15356,297,1.0,251.29
15358,281,5.0,2102.9900000000002
15365,316,1.0,208.61
15367,276,1.0,757.0300000000001
15370,298,1.0,540.32
15373,290,2.0,261.2
15379,276,1.0,371.84000000000003
15381,269,1.0,218.70000000000002
15382,296,1.0,1019.42
15388,271,1.0,140.54
15393,282,1.0,124.10000000000001
15397,290,1.0,94.0
15400,279,1.0,178.60000000000002
15406,302,1.0,252.29
15407,306,1.0,165.0
15408,265,1.0,267.18
15410,262,1.0,269.8
15415,314,1.0,559.61
15416,283,1.0,1194.24
15421,311,1.0,295.06
15433,268,1.0,372.64
15437,263,1.0,200.16
15443,321,1.0,437.71
15445,265,1.0,113.5
15448,313,1.0,494.64
15449,262,1.0,345.92
15452,265,1.0,237.0
15456,284,2.0,203.37
15457,263,1.0,237.07
15465,265,5.0,654.85
15483,267,1.0,110.95
15493,271,1.0,514.91
15497,320,1.0,375.6
15498,278,3.0,1251.46
15502,276,1.0,1223.26
15513,261,4.0,1345.44
15514,281,1.0,263.83
15518,319,1.0,241.89
15527,316,1.0,225.60000000000002
15529,260,2.0,740.79
15543,289,1.0,127.86
15544,288,2.0,844.58
15547,272,4.0,927.67
15549,317,1.0,922.5
15550,302,1.0,137.89999999999998
15554,278,1.0,217.2
15570,285,2.0,431.75
15572,279,2.0,289.31
15577,306,1.0,29.65
15579,314,1.0,195.35
15581,276,1.0,91.54
15589,311,1.0,184.95
15596,282,1.0,301.83
15601,296,4.0,1832.78
15602,313,1.0,140.6
15605,290,1.0,169.35000000000002
15606,262,4.0,965.5500000000001
15611,282,1.0,99.75
15615,264,2.0,1042.93
15622,283,1.0,576.0
15632,275,1.0,394.63
15636,283,1.0,227.70000000000002
15640,300,1.0,617.7
15641,261,2.0,976.01
15643,283,1.0,337.1
15644,262,2.0,238.62
15648,268,1.0,277.40000000000003
15651,261,1.0,215.72
15656,285,1.0,242.95
15658,262,2.0,253.35000000000002
15660,284,1.0,155.0
15661,318,1.0,58.20000000000001
15669,264,1.0,198.8
15670,297,1.0,173.05
15671,269,2.0,657.17
15675,281,1.0,45.0
15676,284,1.0,897.8
15681,281,1.0,337.28000000000003
15687,269,3.0,1048.95
15694,269,1.0,230.40000000000003
15695,267,2.0,409.98
15696,279,3.0,506.11
15703,265,1.0,142.8
15708,286,2.0,789.8000000000001
15709,284,1.0,133.25
15712,288,1.0,299.8
15719,263,3.0,936.46
15722,291,1.0,259.55
15724,285,1.0,103.65
15733,283,1.0,162.3
15738,271,3.0,843.5600000000001
15750,284,1.0,270.4
15752,278,1.0,379.25
15753,305,1.0,38.400000000000006
15755,295,1.0,314.68
15759,297,1.0,58.2
15764,277,1.0,978.1800000000001
15769,268,5.0,1113.6000000000001
15777,318,2.0,76.80000000000001
15781,306,1.0,83.35
15785,296,1.0,586.98
15793,269,1.0,115.20000000000002
15796,303,1.0,343.92
15797,305,2.0,207.00000000000003
15805,289,1.0,553.76
15806,277,1.0,259.56
15808,307,1.0,710.2
15809,303,1.0,198.8
15810,297,1.0,377.32
15811,298,1.0,458.53
15812,318,1.0,76.80000000000001
15815,260,1.0,310.80000000000007
15819,277,1.0,627.04
15820,320,1.0,155.38
15827,281,5.0,543.35
15834,278,2.0,1085.57
15835,261,1.0,187.2
15838,275,2.0,1277.88
15843,304,1.0,118.95000000000002
15845,288,1.0,801.22
15847,289,1.0,158.60000000000002
15854,267,2.0,268.90000000000003
15855,264,1.0,95.8
15856,302,1.0,451.90000000000003
15858,290,1.0,432.29
15861,268,2.0,713.84
15864,317,1.0,135.5
15867,270,3.0,477.4
15869,278,2.0,149.64
15874,285,1.0,143.55
15881,313,3.0,262.89000000000004
15885,310,1.0,15.0
15898,265,1.0,147.5
15903,296,1.0,161.28
15910,289,2.0,310.9
15918,272,1.0,142.0
15932,270,2.0,548.27
15938,265,1.0,56.10000000000001
15939,275,3.0,427.32000000000005
15940,312,1.0,35.8
15944,277,1.0,145.70000000000002
15951,286,1.0,375.16999999999996
15953,284,1.0,196.67000000000002
15967,319,1.0,161.9
15970,304,1.0,268.5
15971,271,3.0,289.80000000000007
15974,278,2.0,731.7900000000001
15981,312,1.0,153.60000000000002
15984,284,2.0,332.55
15990,288,1.0,392.17
15996,264,2.0,363.92
15998,263,1.0,902.73
16005,271,1.0,154.92000000000002
16011,291,2.0,347.09000000000003
16013,269,8.5,576.0000000000001
16014,292,1.0,253.63
16019,297,2.0,745.6500000000001
16022,261,1.0,598.53
16023,267,1.0,177.84
16027,285,2.0,153.60000000000002
16029,260,8.5,1382.4
16030,310,1.0,331.24
16033,279,2.0,838.98
16036,264,1.0,152.49
16037,270,2.0,453.16
16040,269,1.0,420.27000000000004
16043,318,1.0,307.85
16045,291,1.0,663.85
16057,285,1.0,683.98
16063,261,1.0,335.32
16072,289,1.0,480.57000000000005
16073,298,1.0,38.400000000000006
16078,284,1.0,38.400000000000006
16080,275,1.0,128.10000000000002
16081,260,1.0,410.53
16084,300,1.0,428.68
16085,321,1.0,181.35
16086,289,1.0,101.19
16096,265,1.0,232.02
16098,299,1.0,144.8
16109,309,1.0,115.20000000000002
16110,263,2.0,678.18
16115,265,2.0,339.36
16124,318,1.0,249.0
16126,297,1.0,718.0500000000001
16128,283,1.0,369.1
16133,288,2.0,469.71000000000004
16135,263,1.0,380.75
16136,278,1.0,159.3
16143,304,1.0,401.5
16145,290,1.0,308.88
16148,297,1.0,38.400000000000006
16150,271,1.0,571.06
16152,269,1.0,1018.7000000000002
16156,270,2.0,579.0600000000001
16159,282,1.0,341.6
16161,291,3.0,539.39
16168,270,2.0,204.50000000000003
16182,295,1.0,153.60000000000002
16187,285,2.0,663.3000000000001
16191,263,4.0,736.3000000000001
16208,290,1.0,496.19
16210,310,1.0,114.30000000000001
16212,284,1.0,498.15000000000003
16214,270,1.0,540.57
16216,268,1.0,752.63
16217,283,1.0,183.0
16221,276,1.0,148.63
16222,319,1.0,773.5500000000001
16225,278,2.0,416.61
16235,296,1.0,235.79
16242,278,1.0,211.36
16250,262,1.0,163.3
16255,306,1.0,219.36
16256,267,1.0,404.55000000000007
16265,261,3.0,1945.63
16293,270,1.0,317.56
16297,269,1.0,301.9
16306,295,3.0,348.82
16308,262,1.0,38.400000000000006
16316,276,3.0,417.55
16317,298,1.0,551.5600000000001
16321,306,2.0,106.50000000000001
16326,314,1.0,159.43
16327,271,2.0,1172.1200000000001
16332,306,1.0,122.3
16333,281,4.0,345.6
16339,285,1.0,94.05
16349,291,1.0,53.5
16353,271,3.0,252.52
16356,278,1.0,102.0
16359,275,2.0,311.61
16374,263,1.0,154.2
16377,268,1.0,170.4
16378,297,2.0,287.05
16383,269,1.0,307.06
16384,264,1.0,401.6
16389,284,1.0,119.65
16392,270,1.0,217.89
16393,295,1.0,214.04999999999998
16394,290,1.0,312.40999999999997
16401,295,1.0,155.70000000000002
16402,265,1.0,74.0
16403,313,1.0,177.5
16405,303,2.0,83.65
16407,286,3.0,514.99
16409,318,1.0,271.56
16414,281,1.0,50.8
16419,276,2.0,423.05
16422,267,8.5,2231.4350000000004
16425,303,1.0,302.7
16426,277,1.0,260.21000000000004
16427,264,2.0,226.36
16431,298,2.0,334.6
16434,300,1.0,393.5
16441,292,1.0,211.0
16444,265,1.0,119.08
16449,281,1.0,416.69
16456,307,1.0,425.99
16458,260,3.0,530.0
16462,284,1.0,34.0
16466,293,1.0,109.12
16471,275,1.0,223.95000000000002
16473,288,1.0,68.4
16475,274,1.0,310.0
16477,275,2.0,631.8100000000001
16493,286,1.0,205.20000000000002
16494,297,1.0,819.81
16495,277,2.0,244.11
16496,317,1.0,693.1
16497,269,2.0,370.28000000000003
16509,297,1.0,325.6
16511,267,1.0,330.35
16515,312,1.0,317.7
16517,278,1.0,162.7
16518,285,1.0,169.1
16523,268,2.0,904.0
16525,261,6.0,1485.1800000000003
16531,295,2.0,392.01
16546,291,1.0,468.05
16553,275,3.0,809.0200000000001
16556,296,1.0,640.14
16558,264,4.0,1242.84
16566,293,1.0,53.7
16570,271,2.0,727.5600000000001
16571,282,1.0,436.68
16572,276,1.0,342.58
16573,291,1.0,292.63
16592,288,1.0,455.28000000000003
16598,286,1.0,145.04999999999998
16607,285,2.0,423.16
16612,312,1.0,280.05
16618,260,1.0,277.26
16619,264,1.0,226.21
16620,261,1.0,95.75999999999999
16621,278,1.0,113.4
16625,275,1.0,333.08
16626,267,1.0,794.2
16638,278,2.0,619.36
16652,274,1.0,751.2
16656,267,2.0,308.88000000000005
16660,320,1.0,114.60000000000001
16667,285,1.0,200.4
16668,285,1.0,50.76
16670,283,1.0,615.33
16672,267,1.0,789.6000000000001
16678,283,1.0,312.18
16684,267,4.0,1984.3200000000004
16686,306,1.0,336.78000000000003
16692,290,1.0,8.5
16693,272,1.0,153.41
16700,261,3.0,1422.8600000000001
16701,299,1.0,192.00000000000003
16705,312,1.0,1392.6100000000001
16709,282,1.0,775.9300000000001
16710,265,2.0,360.85
16711,303,1.0,76.80000000000001
16712,277,1.0,366.57
16713,262,3.0,912.1700000000001
16714,318,2.0,902.46
16716,267,2.0,76.80000000000001
16719,289,1.0,169.32999999999998
16721,263,1.0,292.47
16722,289,1.0,271.4
16725,303,3.0,331.46999999999997
16726,295,2.0,456.19
16728,265,1.0,224.49
16730,320,1.0,187.01999999999998
16738,298,1.0,3.75
16743,275,1.0,360.78000000000003
16745,261,6.0,1863.8200000000002
16746,268,2.0,853.3
16748,310,1.0,129.60000000000002
16755,316,1.0,316.06
16757,319,1.0,106.83000000000001
16765,295,1.0,34.0
16766,274,2.0,1094.6000000000001
16767,261,2.0,1453.94
16768,272,1.0,183.25
16769,261,1.0,361.54
16770,314,1.0,264.0
16771,276,2.0,1355.09
16775,292,1.0,143.75
16778,275,1.0,93.18
16779,267,4.0,1049.63
16782,270,3.0,527.4
16791,264,1.0,151.9
16792,283,2.0,110.38000000000001
16801,274,1.0,751.9
16804,271,1.0,118.05
16807,271,1.0,371.23
16808,275,1.0,166.5
16809,263,1.0,214.28
16814,295,3.0,579.8000000000001
16816,314,1.0,249.67000000000002
16817,260,2.0,148.25
16833,260,2.0,313.0
16838,289,1.0,265.52
16839,262,5.0,1266.2900000000002
16841,288,1.0,317.38
16842,303,1.0,507.97
16843,291,1.0,946.8000000000001
16859,262,1.0,259.84
16871,271,1.0,524.32
16875,297,2.0,433.49
16882,318,1.0,9.9
16897,300,2.0,289.78
16904,261,2.0,459.82
16905,261,1.0,349.23
16907,291,1.0,229.83
16912,291,2.0,360.54
16913,291,1.0,91.09000000000002
16915,284,1.0,54.300000000000004
16917,277,1.0,235.90000000000003
16918,318,1.0,275.78
16923,279,2.0,956.84
16927,277,1.0,93.05000000000001
16928,302,1.0,112.5
16931,293,2.0,517.53
16938,309,1.0,267.6
16940,290,1.0,757.68
16943,262,2.0,641.83
16945,276,4.0,888.49
16948,262,1.0,149.64000000000001
16949,317,1.0,74.42
16951,305,1.0,1042.94
16954,271,1.0,414.3
16957,282,1.0,74.04
16976,268,1.0,76.80000000000001
16979,298,1.0,210.35000000000002
16980,292,1.0,648.86
16983,272,2.0,445.65
16985,269,3.0,803.0400000000001
16992,285,1.0,421.6
16996,270,1.0,242.40000000000003
16997,289,2.0,231.60000000000002
16998,305,1.0,38.400000000000006
17001,281,2.0,705.73
17002,291,1.0,457.06
17017,265,3.0,1131.0800000000002
17019,262,1.0,366.02
17027,284,3.0,433.23
17034,288,1.0,110.60000000000001
17035,312,1.0,258.31
17043,267,1.0,141.6
17048,283,1.0,500.79
17049,276,1.0,680.5400000000001
17050,279,3.0,1483.51
17059,261,1.0,446.3
17060,267,1.0,120.00000000000001
17062,314,1.0,102.64
17063,290,2.0,319.37
17068,265,3.0,775.0500000000001
17071,310,1.0,288.95
17075,291,2.0,540.9
17076,274,1.0,144.9
17080,270,1.0,38.400000000000006
17082,319,1.0,425.34000000000003
17083,296,2.0,782.0600000000001
17085,300,1.0,233.96
17090,289,1.0,295.2
17092,278,1.0,134.9
17095,300,1.0,230.81
17096,262,1.0,133.49
17102,262,1.0,25.5
17105,307,1.0,319.4
17107,279,1.0,1167.39
17114,298,1.0,127.95
17117,289,1.0,116.19999999999999
17118,318,1.0,157.02
17126,300,1.0,299.72
17133,267,1.0,198.60000000000002
17134,265,1.0,318.7
17135,290,1.0,240.45000000000002
17138,276,1.0,380.5
17139,260,2.0,2231.4350000000004
17146,264,1.0,265.63
17147,312,1.0,356.7
17152,264,1.0,205.8
17162,278,3.0,636.16
17164,274,1.0,627.13
17165,285,1.0,158.68
17171,290,1.0,223.71
17175,297,1.0,519.08
17180,317,1.0,245.44
17188,316,1.0,435.68
17191,281,1.0,310.77
17194,274,1.0,10.0
17204,264,1.0,720.75
17211,265,1.0,345.82000000000005
17213,317,1.0,321.1
17214,293,2.0,282.05
17220,313,1.0,320.0
17223,311,1.0,124.05
17226,309,1.0,284.89000000000004
17228,312,1.0,123.42999999999999
17230,265,2.0,587.7
17231,264,2.0,562.51
17236,300,2.0,305.09000000000003
17238,276,1.0,227.32
17239,313,1.0,339.6
17243,279,4.0,873.75
17250,262,1.0,162.65
17255,300,1.0,108.26
17256,313,1.0,115.60000000000001
17262,262,1.0,76.80000000000001
17272,263,1.0,647.88
17282,300,1.0,590.6
17288,296,1.0,53.400000000000006
17291,309,1.0,38.400000000000006
17293,309,1.0,123.21
17302,306,1.0,182.85
17306,269,3.0,345.6
17311,317,1.0,522.86
17314,312,2.0,503.20000000000005
17315,264,7.0,593.57
17323,293,1.0,141.69
17325,281,1.0,96.8
17329,316,1.0,183.0
17334,303,2.0,272.82000000000005
17337,311,1.0,989.38
17338,292,1.0,1098.58
17346,299,1.0,102.62
17348,298,1.0,160.15
17351,274,1.0,100.65
17356,312,1.0,178.22
17358,304,1.0,119.15
17361,292,1.0,38.400000000000006
17362,310,1.0,150.0
17364,289,1.0,504.56
17368,260,1.0,186.52
17372,318,1.0,162.4
17373,313,1.0,145.25
17374,282,1.0,191.95
17375,313,1.0,176.66
17376,312,1.0,105.85
17377,275,3.0,446.28000000000003
17381,278,6.0,1125.3600000000001
17388,288,1.0,38.400000000000006
17389,277,5.0,562.0200000000001
17392,307,1.0,145.5
17404,271,3.0,1770.6000000000004
17411,262,1.0,277.98
17412,304,1.0,141.36
17416,282,1.0,1951.55
17419,267,3.0,952.03
17422,297,1.0,315.1
17426,283,1.0,1193.88
17428,279,3.0,981.24
17431,314,1.0,403.3
17442,291,1.0,439.43
17446,311,1.0,68.10000000000001
17449,284,1.0,338.34
17450,260,3.0,691.2
17454,300,1.0,132.25
17457,309,1.0,153.60000000000002
17460,269,2.0,272.38
17462,285,1.0,328.65000000000003
17463,314,1.0,691.46
17472,289,2.0,438.27
17486,262,1.0,396.87
17491,261,1.0,510.39
17499,290,1.0,616.6800000000001
17504,269,2.0,1035.76
17507,262,2.0,605.58
17508,281,1.0,381.46
17511,269,3.0,2231.4350000000004
17512,261,4.0,873.12
17515,269,2.0,432.18
17516,286,2.0,324.63
17517,309,1.0,153.94
17519,262,1.0,308.65000000000003
17526,291,1.0,153.60000000000002
17530,298,1.0,344.69
17535,281,1.0,164.4
17537,304,1.0,617.15
17540,317,1.0,226.8
17542,270,1.0,170.75
17560,311,1.0,108.00000000000001
17567,282,2.0,940.63
17571,278,2.0,351.7
17576,263,3.0,481.34
17580,313,1.0,121.17
17581,281,3.0,796.25
17585,264,1.0,103.72
17591,268,3.0,715.1500000000001
17604,313,1.0,136.24
17609,303,1.0,107.65
17611,272,2.0,852.95
17612,298,1.0,305.46
17613,263,3.0,1358.22
17619,313,1.0,214.37
17621,313,1.0,351.18
17634,278,1.0,442.66
17639,277,1.0,108.5
17644,261,1.0,441.27
17646,282,1.0,336.85
17652,282,1.0,222.3
17654,278,1.0,117.55
17655,285,2.0,537.9000000000001
17659,299,1.0,115.0
17663,288,1.0,371.39
17667,299,1.0,928.05
17672,310,1.0,927.6400000000001
17673,267,2.0,710.51
17675,270,4.0,1903.0500000000002
17677,302,2.0,613.3000000000001
17678,264,1.0,298.11
17685,267,2.0,507.90000000000003
17686,303,1.0,1440.21
17690,265,1.0,94.65
17692,306,1.0,110.7
17696,278,1.0,258.84000000000003
17698,261,1.0,154.95
17700,282,1.0,559.41
17705,262,2.0,250.29999999999998
17706,290,1.0,398.42
17711,290,1.0,220.53000000000003
17714,321,1.0,153.0
17716,268,1.0,665.46
17725,268,1.0,307.53000000000003
17730,276,2.0,582.86
17733,262,1.0,216.95000000000002
17735,288,2.0,1439.26
17738,283,1.0,753.32
17754,261,1.0,261.84
17757,261,5.0,665.12
17763,264,1.0,15.0
17769,279,2.0,874.6
17770,276,2.0,649.37
17774,306,1.0,219.98999999999998
17786,318,1.0,103.35
17787,305,1.0,449.98
17789,282,1.0,225.9
17790,303,1.0,116.8
17795,265,1.0,155.69
17796,314,1.0,223.9
17799,271,3.0,425.16
17800,274,1.0,82.05000000000001
17809,302,1.0,76.80000000000001
17811,264,8.5,2231.4350000000004
17816,270,1.0,5.1
17817,278,2.0,113.10000000000001
17819,298,1.0,257.90000000000003
17829,299,1.0,808.24
17830,262,2.0,287.65000000000003
17838,293,1.0,722.26
17841,264,8.5,2224.93
17843,304,1.0,205.48
17848,311,1.0,44.35
17849,264,2.0,189.20000000000002
17856,265,2.0,210.65000000000003
17857,267,2.0,189.60000000000002
17858,262,4.0,588.35
17859,305,1.0,140.72
17861,320,1.0,205.06000000000003
17863,311,1.0,484.98
17864,276,1.0,200.85
17865,263,3.0,1404.46
17867,289,1.0,25.5
17873,282,1.0,334.46000000000004
17881,305,1.0,115.95000000000002
17884,312,1.0,263.92
17888,318,1.0,82.65
17889,323,1.0,90.15
17894,286,2.0,241.15
17912,311,1.0,21.6
17920,316,1.0,148.15
17921,267,1.0,278.07
17923,283,1.0,38.400000000000006
17924,302,1.0,38.400000000000006
17929,309,1.0,76.80000000000001
17937,299,1.0,153.60000000000002
17940,277,2.0,268.80000000000007
17946,260,1.0,17.549999999999997
17949,274,4.0,153.60000000000002
17954,265,3.0,524.07
17961,267,7.0,92.4
17965,284,2.0,464.46
17966,262,1.0,143.4
17975,272,2.0,494.87000000000006
17979,260,2.0,231.67
17994,274,2.0,327.2
17995,282,1.0,62.00000000000001
18008,261,3.0,344.31
18016,316,1.0,162.2
18017,311,1.0,38.400000000000006
18041,263,4.0,672.67
18044,284,1.0,72.12
18055,292,2.0,628.1500000000001
18056,289,1.0,363.65
18061,291,1.0,76.80000000000001
18065,289,1.0,405.03000000000003
18068,290,1.0,38.400000000000006
18075,262,4.0,926.9300000000001
18077,319,1.0,270.23
18078,260,1.0,192.99
18086,275,1.0,101.34
18087,291,1.0,38.400000000000006
18093,298,2.0,722.0000000000001
18094,292,1.0,421.20000000000005
18095,313,1.0,160.3
18102,260,4.0,422.4000000000001
18109,261,2.0,393.73
18114,291,1.0,220.1
18116,296,1.0,161.95
18118,261,5.0,1228.39
18125,296,2.0,718.57
18136,320,1.0,288.99
18138,296,1.0,143.35000000000002
18144,270,2.0,207.8
18145,313,1.0,609.01
18149,274,1.0,210.9
18151,290,1.0,312.55
18155,292,1.0,113.93
18159,302,1.0,393.35
18161,320,1.0,285.85
18168,268,2.0,403.28000000000003
18172,290,2.0,1467.02
18173,275,1.0,471.4000000000001
18178,310,1.0,333.3
18183,275,1.0,312.8
18188,291,1.0,413.40000000000003
18189,268,1.0,633.1
18191,262,1.0,205.4
18196,291,1.0,450.78
18198,268,3.0,474.80000000000007
18202,312,1.0,485.73
18210,268,1.0,129.8
18211,279,1.0,137.9
18218,282,1.0,280.02
18219,297,1.0,94.31
18223,279,2.0,517.85
18224,264,1.0,158.95000000000002
18225,263,3.0,1005.66
18229,265,2.0,405.20000000000005
18230,303,1.0,422.22
18231,269,2.0,497.55
18239,261,2.0,232.48
18245,313,1.0,437.78000000000003
18250,311,1.0,349.27
18257,291,2.0,334.70000000000005
18260,270,1.0,533.9
18270,267,1.0,111.95
18280,278,1.0,180.60000000000002
18283,285,2.0,206.25
